id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168332,Robert,TPOT,0,,aws.docker,0.11.1,,stable,2020-04-09T20:55:05,7200.1,,1,Missing predictions.,,,
openml.org/t/168332,Robert,TPOT,1,,aws.docker,0.11.1,,stable,2020-04-09T20:57:44,7200.1,,1,Missing predictions.,,,
openml.org/t/168332,Robert,TPOT,2,,aws.docker,0.11.1,,stable,2020-04-09T20:59:28,7200.1,,1,Missing predictions.,,,
openml.org/t/168332,Robert,TPOT,4,,aws.docker,0.11.1,,stable,2020-04-09T21:02:10,7200.1,,1,Missing predictions.,,,
openml.org/t/168332,Robert,TPOT,6,,aws.docker,0.11.1,,stable,2020-04-09T21:02:33,7200.1,,1,Missing predictions.,,,
openml.org/t/168332,Robert,TPOT,5,,aws.docker,0.11.1,,stable,2020-04-09T21:02:37,7200.1,,1,Missing predictions.,,,
openml.org/t/168332,Robert,TPOT,7,,aws.docker,0.11.1,,stable,2020-04-09T21:03:33,7200.1,,1,Missing predictions.,,,
openml.org/t/168332,Robert,TPOT,8,,aws.docker,0.11.1,,stable,2020-04-09T21:04:09,7200.1,,1,Missing predictions.,,,
openml.org/t/146212,Shuttle,TPOT,9,0.000238826,aws.docker,0.11.1,,stable,2020-04-09T21:04:55,3880.2,348,1,,1.0,,0.000238826
openml.org/t/168332,Robert,TPOT,9,,aws.docker,0.11.1,,stable,2020-04-09T21:05:04,7200.1,,1,Missing predictions.,,,
openml.org/t/168331,Volkert,TPOT,0,1.10985,aws.docker,0.11.1,,stable,2020-04-09T21:39:28,4019.8,124,1,,0.610873,,1.10985
openml.org/t/168331,Volkert,TPOT,1,1.09589,aws.docker,0.11.1,,stable,2020-04-09T21:40:18,3990.5,124,1,,0.625793,,1.09589
openml.org/t/168331,Volkert,TPOT,2,1.09598,aws.docker,0.11.1,,stable,2020-04-09T21:40:29,3981.0,124,1,,0.62425,,1.09598
openml.org/t/168331,Volkert,TPOT,3,1.1084,aws.docker,0.11.1,,stable,2020-04-09T21:41:47,4021.5,124,1,,0.617904,,1.1084
openml.org/t/168331,Volkert,TPOT,6,0.99029,aws.docker,0.11.1,,stable,2020-04-09T21:42:47,3830.9,124,1,,0.670554,,0.99029
openml.org/t/168331,Volkert,TPOT,4,1.08156,aws.docker,0.11.1,,stable,2020-04-09T21:44:18,4039.4,124,1,,0.632996,,1.08156
openml.org/t/168331,Volkert,TPOT,5,1.09206,aws.docker,0.11.1,,stable,2020-04-09T21:45:20,4031.5,124,1,,0.632996,,1.09206
openml.org/t/168331,Volkert,TPOT,7,1.08638,aws.docker,0.11.1,,stable,2020-04-09T21:49:25,3973.6,124,1,,0.630767,,1.08638
openml.org/t/168331,Volkert,TPOT,8,1.07968,aws.docker,0.11.1,,stable,2020-04-09T21:54:11,3997.0,124,1,,0.630595,,1.07968
openml.org/t/168331,Volkert,TPOT,9,1.09382,aws.docker,0.11.1,,stable,2020-04-09T21:58:57,4025.0,124,1,,0.619619,,1.09382
